FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWx.d,LE,NP,R,GP,GPSA,NPSA,RSA,P_RSA,F0,FM,Yield,PropLipids,Final.prey.SA,Extension,Angle,Simpson
1174,23,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,431,1244,653,,,,,
1176,23,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,425,1297,672,,,,,
1183,23,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,484,1469,670,,,,,
1184,23,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,423,1190,644,,,,,
1187,23,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,410,1272,677,,,,,
1191,23,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,369,1134,674,,,,,
1194,23,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,347,935,628,,,,,
1196,23,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,397,1052,622,,,,,
1207,23,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,452,1206,625,,,,,
1207,23,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,452,1206,625,,,,,
1212,23,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,625,1703,633,,,,,
1218,23,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,423,1141,629,,,,,
1220,23,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,492,1404,649,,,,,
1225,23,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,632,1732,635,,,,,
1233,23,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,299,948,684,,,,,
1235,23,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,407,1156,647,,,,,
1241,65,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,442,1017,565,,,,,
1247,65,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,212,454,533,,,,,
1249,65,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,696,1955,643,,,,,
1250,65,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,486,1075,547,,,,,
1251,65,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,459,1235,628,,,,,
1254,65,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,516,1371,623,,,,,
1257,65,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,471,1208,610,,,,,
1267,65,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,400,1195,665,,,,,
1270,65,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,437,1368,680,,,,,
1277,65,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,680,1591,572,,,,,
1280,65,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,335,867,613,,,,,
1289,65,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,441,1314,664,,,,,
1299,65,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,755,2185,654,,,,,
1301,65,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,490,1178,584,,,,,
1302,65,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,579,1774,673,,,,,
1305,65,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,512,1158,557,,,,,
1308,65,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,414,1088,619,,,,,
1309,65,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,287,746,615,,,,,
1311,65,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1318,65,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,593,1347,559,,,,,
1321,152,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,104,262,551,,,,,
1322,152,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,547,1228,554,,,,,
1325,152,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,442,1049,578,,,,,
1326,152,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,605,1513,600,,,,,
1332,152,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,290,744,610,,,,,
1340,152,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,568,1638,653,,,,,
1341,152,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,422,1140,629,,,,,
1348,152,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,559,1618,654,,,,,
1350,152,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,556,1502,629,,,,,
1353,152,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,643,1752,632,,,,,
1356,152,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,634,1542,588,,,,,
1357,152,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,577,1414,591,,,,,
1358,152,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,632,1622,610,,,,,
1361,152,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,465,1191,609,,,,,
1376,152,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,455,1044,564,,,,,
1377,152,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,559,1403,601,,,,,
1380,152,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,398,986,596,,,,,
1391,152,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,582,1632,643,,,,,
1393,152,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,522,1377,620,,,,,
1394,152,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,698,1839,620,,,,,
1402,51,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,347,1049,669,,,,,
1403,51,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,276,765,639,,,,,
1406,51,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,321,966,667,,,,,
1419,51,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,323,915,646,,,,,
1420,51,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,390,1095,643,,,,,
1438,51,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,447,1305,657,,,,,
1445,51,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,358,1100,674,,,,,
1448,51,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,293,665,559,,,,,
1449,51,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,344,1099,686,,,,,
1450,51,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,452,1193,621,,,,,
1452,51,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,379,1117,660,,,,,
1456,51,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,449,1222,632,,,,,
1456,51,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,449,1222,632,,,,,
1458,51,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,405,1174,655,,,,,
1459,51,Outer Bay,Inner Bay,MCAP,PHY2,1.5,,,,,,,,,,,,,306,835,633,,,,,
1460,51,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,436,1242,648,,,,,
1464,51,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,324,933,652,,,,,
1468,51,Outer Bay,Outer Bay,MCAP,PHY5,1.5,,,,,,,,,,,,,420,1272,669,,,,,
1470,51,Outer Bay,Outer Bay,MCAP,PHY6,1.5,,,,,,,,,,,,,436,1220,642,,,,,
1473,51,Outer Bay,Inner Bay,MCAP,PHY1,1.5,,,,,,,,,,,,,284,881,677,,,,,
1486,60,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,695,1750,602,,,,,
1491,60,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,370,1039,643,,,,,
1493,60,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,490,1245,606,,,,,
1504,60,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,554,1429,612,,,,,
1514,60,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,555,1528,634,,,,,
1523,60,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,198,463,572,,,,,
1526,60,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,614,1430,576,,,,,
1530,60,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,555,1539,639,,,,,
1531,60,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,794,1879,577,,,,,
1533,60,Outer Bay,Inner Bay,PCOM,PH4,1.5,,,,,,,,,,,,,667,1563,573,,,,,
1534,60,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,384,1040,630,,,,,
1535,60,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,559,1491,625,,,,,
1539,60,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,599,1268,527,,,,,
1542,60,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,647,1457,558,,,,,
1554,60,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,597,1582,622,,,,,
1555,60,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,372,1181,685,,,,,
1558,60,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,505,1319,617,,,,,
1563,48,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,223,529,578,,,,,
1571,48,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,532,1423,626,,,,,
1572,48,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,510,1409,638,,,,,
1576,48,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,464,1250,628,,,,,
1577,48,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,536,1301,588,,,,,
1584,48,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,456,1287,645,,,,,
1589,48,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,467,1322,646,,,,,
1591,48,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,407,1133,640,,,,,
1592,48,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,484,1353,642,,,,,
1595,48,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,548,1354,595,,,,,
1597,48,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,489,1130,567,,,,,
1598,48,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,262,637,588,,,,,
1613,48,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,519,1306,602,,,,,
1617,48,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,384,981,608,,,,,
1621,48,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,560,1668,664,,,,,
1626,48,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,574,1530,624,,,,,
1633,48,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,567,1321,570,,,,,
1635,48,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,554,1517,634,,,,,
1636,48,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,307,864,644,,,,,
1639,48,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,447,1164,615,,,,,
1641,156,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,494,1406,648,,,,,
1643,156,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,332,986,663,,,,,
1657,156,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,538,1389,612,,,,,
1658,156,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,524,1381,620,,,,,
1660,156,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,556,1255,556,,,,,
1661,156,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,593,1465,595,,,,,
1666,156,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,486,1320,631,,,,,
1668,156,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,300,875,657,,,,,
1670,156,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,288,634,545,,,,,
1676,156,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,433,1177,632,,,,,
1682,156,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,566,1379,589,,,,,
1687,156,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,481,1314,633,,,,,
1690,156,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,450,1062,576,,,,,
1695,156,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,387,1042,628,,,,,
1696,156,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,460,1249,631,,,,,
1701,156,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,511,1285,602,,,,,
1703,156,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,536,1471,635,,,,,
1708,156,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1711,156,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,514,1201,572,,,,,
1718,156,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,283,815,652,,,,,
1727,98,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,615,1558,605,,,,,
1732,98,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,235,553,575,,,,,
1736,98,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,354,935,621,,,,,
1739,98,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,523,1506,652,,,,,
1740,98,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,636,1506,577,,,,,
1742,98,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,616,1634,623,,,,,
1744,98,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,380,955,602,,,,,
1745,98,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1757,98,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,511,1313,610,,,,,
1758,98,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,446,1227,641,,,,,
1759,98,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,283,660,571,,,,,
1763,98,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,558,1493,626,,,,,
1766,98,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,357,897,602,,,,,
1772,98,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,630,1701,629,,,,,
1774,98,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,627,1212,633,,,,,
1776,98,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,646,1595,594,,,,,
1785,98,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,615,1784,655,,,,,
1789,98,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,379,1100,655,,,,,
1790,98,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,470,1447,675,,,,,
1798,98,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,536,1507,644,,,,,
1802,153,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,475,1139,582,,,,,
1807,153,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,475,1084,561,,,,,
1808,153,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,520,1449,641,,,,,
1821,153,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,441,1212,636,,,,,
1822,153,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,373,1024,635,,,,,
1827,153,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,499,1190,580,,,,,
1831,153,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,576,1524,622,,,,,
1835,153,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,549,1393,605,,,,,
1837,153,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,554,1502,631,,,,,
1839,153,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,416,1061,607,,,,,
1843,153,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,421,1432,706,,,,,
1844,153,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,493,1373,640,,,,,
1849,153,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,210,502,581,,,,,
1856,153,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,535,1355,605,,,,,
1861,153,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,606,1572,614,,,,,
1866,153,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,513,1355,621,,,,,
1869,153,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,576,1395,587,,,,,
1870,153,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,429,983,563,,,,,
1878,153,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,593,1603,670,,,,,
1880,153,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,517,1427,637,,,,,
1887,151,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,542,1339,595,,,,,
1888,151,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,360,871,586,,,,,
1889,151,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,337,1084,689,,,,,
1899,151,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,287,649,557,,,,,
1904,151,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,374,945,604,,,,,
1907,151,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,444,986,549,,,,,
1908,151,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,347,967,641,,,,,
1909,151,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,541,1454,627,,,,,
1911,151,Inner Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,581,1445,597,,,,,
1914,151,Inner Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,346,743,534,,,,,
1922,151,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,421,1234,658,,,,,
1923,151,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,463,1308,646,,,,,
1927,151,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,603,1574,616,,,,,
1931,151,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,400,1164,656,,,,,
1933,151,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,334,866,608,,,,,
1936,151,Inner Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,309,648,523,,,,,
1940,151,Inner Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,546,1373,602,,,,,
1962,58,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,290,704,588,,,,,
1964,58,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,605,1720,645,,,,,
1967,58,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,547,1410,612,,,,,
1968,58,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,282,950,703,,,,,
1972,58,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,582,1604,637,,,,,
1981,58,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,647,1759,632,,,,,
1984,58,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,582,1554,625,,,,,
1988,58,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,489,1203,593,,,,,
1996,58,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,639,1491,571,,,,,
2000,58,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,564,1461,613,,,,,
2004,58,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,396,1171,661,,,,,
2006,58,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,421,888,525,,,,,
2014,58,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,559,1436,610,,,,,
2016,58,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,503,1310,616,,,,,
2021,58,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,402,1025,607,,,,,
2027,58,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,498,1053,527,,,,,
2031,58,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,681,1862,634,,,,,
2034,58,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,372,879,576,,,,,
2037,58,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,563,1619,652,,,,,
2041,59,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,512,1407,636,,,,,
2043,59,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,632,1482,573,,,,,
2054,59,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,348,868,599,,,,,
2058,59,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,226,623,637,,,,,
2063,59,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,294,838,649,,,,,
2067,59,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,371,1129,671,,,,,
2079,59,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,472,1016,535,,,,,
2082,59,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,602,1506,600,,,,,
2085,59,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,460,1264,636,,,,,
2087,59,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,521,1562,666,,,,,
2101,59,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,500,1560,679,,,,,
2103,59,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,505,1297,610,,,,,
2106,59,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,327,1040,685,,,,,
2108,59,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,578,1750,669,,,,,
2113,59,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,432,1215,644,,,,,
2116,59,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,562,1447,611,,,,,
2118,59,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,505,1461,654,,,,,
2126,57,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,562,1558,639,,,,,
2129,57,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,324,1490,770,,,,,
2131,57,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,500,1186,578,,,,,
2144,57,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,304,897,661,,,,,
2151,57,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,438,949,538,,,,,
2154,57,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,583,1432,590,,,,,
2155,57,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,596,1237,518,,,,,
2157,57,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,613,1489,588,,,,,
2158,57,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,465,1253,628,,,,,
2163,57,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,491,1141,569,,,,,
2169,57,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,393,1073,633,,,,,
2177,57,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,637,1702,625,,,,,
2179,57,Outer Bay,Outer Bay,PCOM,PHY8,1.5,,,,,,,,,,,,,664,1107,400,,,,,
2183,57,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,426,1325,677,,,,,
2185,57,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,523,1359,615,,,,,
2192,57,Outer Bay,Outer Bay,PCOM,PHY7,1.5,,,,,,,,,,,,,614,1566,607,,,,,
2199,57,Outer Bay,Inner Bay,PCOM,PHY4,1.5,,,,,,,,,,,,,452,1236,634,,,,,
2200,57,Outer Bay,Inner Bay,PCOM,PHY3,1.5,,,,,,,,,,,,,553,1485,627,,,,,
