"","DTTM","Site","pH","Temp","Sal","DO","TempCTD","Time","Date"
"17505",2016-09-08 11:45:00,"Outer Lagoon",7.99258,27.29,34.4908,220.30672825,27.41918,"11:45",2016-09-08
"17506",2016-09-08 12:00:00,"Outer Lagoon",7.99226,27.328,34.4906,219.59750315625,27.38038,"12:00",2016-09-08
"17507",2016-09-08 12:15:00,"Outer Lagoon",7.9957,27.314,34.4792,220.491914375,27.28452,"12:15",2016-09-08
"17508",2016-09-08 12:30:00,"Outer Lagoon",7.99662,27.21,34.4616,211.2609683125,27.37994,"12:30",2016-09-08
"17509",2016-09-08 12:45:00,"Outer Lagoon",7.99198,27.254,34.4596,207.254488,27.39572,"12:45",2016-09-08
"17510",2016-09-08 13:00:00,"Outer Lagoon",7.99514,27.304,34.466,211.64910990625,27.38294,"13:00",2016-09-08
"17511",2016-09-08 13:15:00,"Outer Lagoon",7.99616,27.304,34.4706,210.80546621875,27.48492,"13:15",2016-09-08
"17512",2016-09-08 13:30:00,"Outer Lagoon",7.9958,27.416,34.4752,215.348967,27.48228,"13:30",2016-09-08
"17513",2016-09-08 13:45:00,"Outer Lagoon",8.00336,27.46,34.475,223.02789803125,27.5528,"13:45",2016-09-08
"17514",2016-09-08 14:00:00,"Outer Lagoon",8.00772,27.452,34.476,223.52031425,27.69576,"14:00",2016-09-08
"17515",2016-09-08 14:15:00,"Outer Lagoon",8.00984,27.466,34.472,224.06932284375,27.71166,"14:15",2016-09-08
"17516",2016-09-08 14:30:00,"Outer Lagoon",8.01314,27.558,34.4746,227.63182203125,27.66616,"14:30",2016-09-08
"17517",2016-09-08 14:45:00,"Outer Lagoon",8.01368,27.534,34.4664,225.615456875,27.54858,"14:45",2016-09-08
"17518",2016-09-08 15:00:00,"Outer Lagoon",8.01228,27.544,34.4642,223.435681125,27.53694,"15:00",2016-09-08
"17519",2016-09-08 15:15:00,"Outer Lagoon",8.0108,27.568,34.4666,224.37421040625,27.53886,"15:15",2016-09-08
"17520",2016-09-08 15:30:00,"Outer Lagoon",8.01028,27.504,34.4572,220.530848,27.692575,"15:30",2016-09-08
"17521",2016-09-08 15:45:00,"Outer Lagoon",8.00622,27.434,34.4656,211.8656488125,27.53864,"15:45",2016-09-08
"17522",2016-09-08 16:00:00,"Outer Lagoon",8.00434,27.406,34.471,206.062987625,27.40444,"16:00",2016-09-08
"17523",2016-09-08 16:15:00,"Outer Lagoon",8.0046,27.586,34.481,214.40863465625,27.49838,"16:15",2016-09-08
"17524",2016-09-08 16:30:00,"Outer Lagoon",8.0062,27.562,34.475,217.1895586875,27.47918,"16:30",2016-09-08
"17525",2016-09-08 16:45:00,"Outer Lagoon",8.00606,27.58,34.4872,215.8474128125,27.490175,"16:45",2016-09-08
"17526",2016-09-08 17:00:00,"Outer Lagoon",7.9995,27.604,34.4938,212.99382771875,27.53146,"17:00",2016-09-08
"17527",2016-09-08 17:15:00,"Outer Lagoon",7.99474,27.61,34.5016,209.92637746875,27.40228,"17:15",2016-09-08
"17528",2016-09-08 17:30:00,"Outer Lagoon",7.98576,27.58,34.4968,205.29534090625,27.4249,"17:30",2016-09-08
"17529",2016-09-08 17:45:00,"Outer Lagoon",7.97932,27.5,34.4962,198.2161278125,27.41558,"17:45",2016-09-08
"17530",2016-09-08 18:00:00,"Outer Lagoon",7.9692,27.442,34.495,189.56236796875,27.36464,"18:00",2016-09-08
"17531",2016-09-08 18:15:00,"Outer Lagoon",7.95858,27.378,34.4804,182.879600125,27.35594,"18:15",2016-09-08
"17532",2016-09-08 18:30:00,"Outer Lagoon",7.9476,27.336,34.4786,175.67007859375,27.34308,"18:30",2016-09-08
"17533",2016-09-08 18:45:00,"Outer Lagoon",7.93752,27.288,34.4716,167.94271328125,27.33678,"18:45",2016-09-08
"17534",2016-09-08 19:00:00,"Outer Lagoon",7.9276,27.24,34.4624,161.9978885,27.33008,"19:00",2016-09-08
"17535",2016-09-08 19:15:00,"Outer Lagoon",7.91892,27.186,34.4622,156.41946328125,27.2325,"19:15",2016-09-08
"17536",2016-09-08 19:30:00,"Outer Lagoon",7.91108,27.162,34.4618,151.57872403125,27.21914,"19:30",2016-09-08
"17537",2016-09-08 19:45:00,"Outer Lagoon",7.90578,27.11,34.4576,148.54480275,27.24644,"19:45",2016-09-08
"17538",2016-09-08 20:00:00,"Outer Lagoon",7.9039,27.07,34.4574,146.87600096875,27.2126,"20:00",2016-09-08
"17539",2016-09-08 20:15:00,"Outer Lagoon",7.9033,27.06,34.4598,144.83502,27.19272,"20:15",2016-09-08
"17540",2016-09-08 20:30:00,"Outer Lagoon",7.9005,27.038,34.4616,143.2542864375,27.1829,"20:30",2016-09-08
"17541",2016-09-08 20:45:00,"Outer Lagoon",7.89846,27.02,34.4632,142.7188654375,27.0789,"20:45",2016-09-08
"17542",2016-09-08 21:00:00,"Outer Lagoon",7.89892,26.998,34.4632,142.46948409375,27.02888,"21:00",2016-09-08
"17543",2016-09-08 21:15:00,"Outer Lagoon",7.8986,26.98,34.464,141.54415003125,27.13624,"21:15",2016-09-08
"17544",2016-09-08 21:30:00,"Outer Lagoon",7.89538,26.98,34.4644,139.88752315625,27.15016,"21:30",2016-09-08
"17545",2016-09-08 21:45:00,"Outer Lagoon",7.89582,26.98,34.4642,140.19611053125,26.93686,"21:45",2016-09-08
"17546",2016-09-08 22:00:00,"Outer Lagoon",7.89652,26.96,34.4642,140.9201291875,26.91084,"22:00",2016-09-08
"17547",2016-09-08 22:15:00,"Outer Lagoon",7.89632,26.956,34.4662,140.377876625,26.90352,"22:15",2016-09-08
"17548",2016-09-08 22:30:00,"Outer Lagoon",7.8938,26.95,34.4678,139.03251028125,26.89296,"22:30",2016-09-08
"17549",2016-09-08 22:45:00,"Outer Lagoon",7.89116,26.93,34.47,137.69351703125,26.89128,"22:45",2016-09-08
"17550",2016-09-08 23:00:00,"Outer Lagoon",7.88744,26.92,34.4714,136.21171896875,27.0077,"23:00",2016-09-08
"17551",2016-09-08 23:15:00,"Outer Lagoon",7.8826,26.9,34.4726,134.86428078125,26.90154,"23:15",2016-09-08
"17552",2016-09-08 23:30:00,"Outer Lagoon",7.87846,26.9,34.474,132.82543634375,26.9706,"23:30",2016-09-08
"17553",2016-09-08 23:45:00,"Outer Lagoon",7.87458,26.89,34.476,132.204382375,26.93734,"23:45",2016-09-08
"17554",2016-09-09 00:00:00,"Outer Lagoon",7.87332,26.89,34.4798,132.1881360625,26.89018,"00:00",2016-09-09
"17555",2016-09-09 00:15:00,"Outer Lagoon",7.87296,26.89,34.4842,131.97693396875,26.8815,"00:15",2016-09-09
"17556",2016-09-09 00:30:00,"Outer Lagoon",7.87504,26.88,34.489,133.118614875,26.96076,"00:30",2016-09-09
"17557",2016-09-09 00:45:00,"Outer Lagoon",7.87582,26.86,34.4916,133.67179959375,26.88018,"00:45",2016-09-09
"17558",2016-09-09 01:00:00,"Outer Lagoon",7.87226,26.86,34.4918,130.93402175,26.87904,"01:00",2016-09-09
"17559",2016-09-09 01:15:00,"Outer Lagoon",7.86714,26.85,34.4924,128.533613125,26.86928,"01:15",2016-09-09
"17560",2016-09-09 01:30:00,"Outer Lagoon",7.86174,26.84,34.4942,126.9292465625,26.88072,"01:30",2016-09-09
"17561",2016-09-09 01:45:00,"Outer Lagoon",7.85828,26.84,34.4958,124.8656205625,26.88126,"01:45",2016-09-09
"17562",2016-09-09 02:00:00,"Outer Lagoon",7.8549,26.834,34.499,123.35692984375,26.88362,"02:00",2016-09-09
"17563",2016-09-09 02:15:00,"Outer Lagoon",7.8531,26.83,34.5022,122.87108859375,26.8339,"02:15",2016-09-09
"17564",2016-09-09 02:30:00,"Outer Lagoon",7.85288,26.82,34.506,123.216439,26.8201,"02:30",2016-09-09
"17565",2016-09-09 02:45:00,"Outer Lagoon",7.85522,26.83,34.5112,125.1379029375,26.73606,"02:45",2016-09-09
"17566",2016-09-09 03:00:00,"Outer Lagoon",7.86044,26.83,34.5112,125.26789946875,26.70844,"03:00",2016-09-09
"17567",2016-09-09 03:15:00,"Outer Lagoon",7.85814,26.83,34.513,124.3254246875,26.89594,"03:15",2016-09-09
"17568",2016-09-09 03:30:00,"Outer Lagoon",7.85884,26.83,34.515,125.01603121875,26.66146,"03:30",2016-09-09
"17569",2016-09-09 03:45:00,"Outer Lagoon",7.85828,26.82,34.5164,124.61394821875,26.89832,"03:45",2016-09-09
"17570",2016-09-09 04:00:00,"Outer Lagoon",7.85984,26.81,34.5192,125.755650125,26.72836,"04:00",2016-09-09
"17571",2016-09-09 04:15:00,"Outer Lagoon",7.85982,26.82,34.5196,124.370196625,26.75668,"04:15",2016-09-09
"17572",2016-09-09 04:30:00,"Outer Lagoon",7.85648,26.82,34.5106,121.6158034375,26.87154,"04:30",2016-09-09
"17573",2016-09-09 04:45:00,"Outer Lagoon",7.85262,26.82,34.5044,121.20955075,26.8464,"04:45",2016-09-09
"17574",2016-09-09 05:00:00,"Outer Lagoon",7.8551,26.8,34.5082,122.19270825,26.83452,"05:00",2016-09-09
"17575",2016-09-09 05:15:00,"Outer Lagoon",7.85898,26.8,34.5116,124.069720875,26.62608,"05:15",2016-09-09
"17576",2016-09-09 05:30:00,"Outer Lagoon",7.86958,26.81,34.5152,131.4758786875,26.76238,"05:30",2016-09-09
"17577",2016-09-09 05:45:00,"Outer Lagoon",7.8861,26.8,34.52,136.78627815625,26.63992,"05:45",2016-09-09
"17578",2016-09-09 06:00:00,"Outer Lagoon",7.89412,26.79,34.5218,138.7004195625,26.59104,"06:00",2016-09-09
"17579",2016-09-09 06:15:00,"Outer Lagoon",7.89688,26.758,34.5232,138.43079053125,26.49438,"06:15",2016-09-09
"17580",2016-09-09 06:30:00,"Outer Lagoon",7.8934,26.71,34.5296,136.96553034375,26.3692,"06:30",2016-09-09
"17581",2016-09-09 06:45:00,"Outer Lagoon",7.88392,26.598,34.5482,136.073528125,26.5938,"06:45",2016-09-09
"17582",2016-09-09 07:00:00,"Outer Lagoon",7.86902,26.6,34.551,135.0725043125,26.61682,"07:00",2016-09-09
"17583",2016-09-09 07:15:00,"Outer Lagoon",7.868,26.64,34.563,140.9811953125,26.6492,"07:15",2016-09-09
"17584",2016-09-09 07:30:00,"Outer Lagoon",7.8784,26.69,34.5662,147.57433675,26.69542,"07:30",2016-09-09
"17585",2016-09-09 07:45:00,"Outer Lagoon",7.88738,26.72,34.5698,153.30589509375,26.7316,"07:45",2016-09-09
"17586",2016-09-09 08:00:00,"Outer Lagoon",7.89592,26.74,34.5774,158.480833625,26.70468,"08:00",2016-09-09
"17587",2016-09-09 08:15:00,"Outer Lagoon",7.90208,26.762,34.5836,163.5402169375,26.48316,"08:15",2016-09-09
"17588",2016-09-09 08:30:00,"Outer Lagoon",7.90812,26.758,34.595,168.70287546875,26.76394,"08:30",2016-09-09
"17589",2016-09-09 08:45:00,"Outer Lagoon",7.91212,26.74,34.605,170.988628625,26.83298,"08:45",2016-09-09
"17590",2016-09-09 09:00:00,"Outer Lagoon",7.91356,26.758,34.6126,173.2213396875,26.83294,"09:00",2016-09-09
"17591",2016-09-09 09:15:00,"Outer Lagoon",7.91484,26.754,34.6236,174.81651234375,26.86536,"09:15",2016-09-09
"17592",2016-09-09 09:30:00,"Outer Lagoon",7.91862,26.778,34.625,177.11035521875,26.81426,"09:30",2016-09-09
"17593",2016-09-09 09:45:00,"Outer Lagoon",7.9272,26.786,34.6436,181.84307240625,26.87166,"09:45",2016-09-09
"17594",2016-09-09 10:00:00,"Outer Lagoon",7.93542,26.814,34.6694,188.7406489375,26.96816,"10:00",2016-09-09
"17595",2016-09-09 10:15:00,"Outer Lagoon",7.94936,26.864,34.6896,195.614460125,26.9671,"10:15",2016-09-09
"17596",2016-09-09 10:30:00,"Outer Lagoon",7.96346,26.91,34.712,200.8641569375,27.01605,"10:30",2016-09-09
"17597",2016-09-09 10:45:00,"Outer Lagoon",7.97598,26.97,34.7184,205.48542878125,27.13596,"10:45",2016-09-09
"17598",2016-09-09 11:00:00,"Outer Lagoon",7.98254,27.03,34.7104,210.72192415625,27.20294,"11:00",2016-09-09
"17599",2016-09-09 11:15:00,"Outer Lagoon",7.98658,27.122,34.6982,216.9073249375,27.25012,"11:15",2016-09-09
"17600",2016-09-09 11:30:00,"Outer Lagoon",7.99342,27.196,34.6758,222.420661625,27.283,"11:30",2016-09-09
"17601",2016-09-09 11:45:00,"Outer Lagoon",7.9977,27.264,34.6478,222.87329903125,27.29122,"11:45",2016-09-09
"17602",2016-09-09 12:00:00,"Outer Lagoon",8.00256,27.324,34.6364,227.849740375,27.3279,"12:00",2016-09-09
"17603",2016-09-09 12:15:00,"Outer Lagoon",8.00508,27.388,34.6336,231.85604028125,27.15694,"12:15",2016-09-09
"17604",2016-09-09 12:30:00,"Outer Lagoon",8.01024,27.47,34.6286,238.5138638125,27.21028,"12:30",2016-09-09
"17605",2016-09-09 12:45:00,"Outer Lagoon",8.01488,27.508,34.6142,240.64812571875,27.25568,"12:45",2016-09-09
"17606",2016-09-09 13:00:00,"Outer Lagoon",8.01446,27.54,34.607,238.2394596875,27.28682,"13:00",2016-09-09
"17607",2016-09-09 13:15:00,"Outer Lagoon",8.01516,27.6,34.6024,239.75597321875,27.3043,"13:15",2016-09-09
"17608",2016-09-09 13:30:00,"Outer Lagoon",8.02054,27.612,34.5862,245.5810285,27.4152,"13:30",2016-09-09
"17609",2016-09-09 13:45:00,"Outer Lagoon",8.02128,27.688,34.5868,246.02935771875,27.40314,"13:45",2016-09-09
"17610",2016-09-09 14:00:00,"Outer Lagoon",8.01928,27.652,34.564,241.94271215625,27.40086,"14:00",2016-09-09
"17611",2016-09-09 14:15:00,"Outer Lagoon",8.01958,27.64,34.5526,239.75648540625,27.46618,"14:15",2016-09-09
"17612",2016-09-09 14:30:00,"Outer Lagoon",8.01724,27.654,34.5416,237.11200365625,27.55886,"14:30",2016-09-09
"17613",2016-09-09 14:45:00,"Outer Lagoon",8.0138,27.552,34.5112,226.47731340625,27.38296,"14:45",2016-09-09
"17614",2016-09-09 15:00:00,"Outer Lagoon",8.01112,27.67,34.523,228.83526021875,27.54374,"15:00",2016-09-09
"17615",2016-09-09 15:15:00,"Outer Lagoon",8.01014,27.522,34.5038,221.06074609375,27.56822,"15:15",2016-09-09
"17616",2016-09-09 15:30:00,"Outer Lagoon",8.00064,27.466,34.5052,206.38668025,27.504,"15:30",2016-09-09
"17617",2016-09-09 15:45:00,"Outer Lagoon",7.99442,27.46,34.5048,203.1882416875,27.38186,"15:45",2016-09-09
"17618",2016-09-09 16:00:00,"Outer Lagoon",7.99512,27.462,34.4994,204.8165354375,27.40316,"16:00",2016-09-09
"17619",2016-09-09 16:15:00,"Outer Lagoon",7.99936,27.428,34.4938,204.83971490625,27.38718,"16:15",2016-09-09
"17620",2016-09-09 16:30:00,"Outer Lagoon",7.99586,27.544,34.502,202.4019586875,27.38238,"16:30",2016-09-09
"17621",2016-09-09 16:45:00,"Outer Lagoon",7.9925,27.56,34.5012,202.35065878125,27.3632,"16:45",2016-09-09
"17622",2016-09-09 17:00:00,"Outer Lagoon",7.99108,27.61,34.5072,205.31537153125,27.60278,"17:00",2016-09-09
"17623",2016-09-09 17:15:00,"Outer Lagoon",7.99102,27.6,34.5066,204.83596346875,27.32052,"17:15",2016-09-09
"17624",2016-09-09 17:30:00,"Outer Lagoon",7.9848,27.676,34.5182,205.4404440625,27.25576,"17:30",2016-09-09
"17625",2016-09-09 17:45:00,"Outer Lagoon",7.98378,27.636,34.5016,206.13222421875,27.18012,"17:45",2016-09-09
"17626",2016-09-09 18:00:00,"Outer Lagoon",7.98042,27.632,34.5032,203.1044044375,27.16566,"18:00",2016-09-09
"17627",2016-09-09 18:15:00,"Outer Lagoon",7.97286,27.72,34.539,202.81814915625,27.37714,"18:15",2016-09-09
"17628",2016-09-09 18:30:00,"Outer Lagoon",7.95872,27.664,34.5378,196.844058625,27.3365,"18:30",2016-09-09
"17629",2016-09-09 18:45:00,"Outer Lagoon",7.94358,27.59,34.5386,186.38131853125,27.0775,"18:45",2016-09-09
"17630",2016-09-09 19:00:00,"Outer Lagoon",7.93014,27.516,34.536,176.6835180625,27.08688,"19:00",2016-09-09
"17631",2016-09-09 19:15:00,"Outer Lagoon",7.91466,27.468,34.5404,167.21782471875,27.18686,"19:15",2016-09-09
"17632",2016-09-09 19:30:00,"Outer Lagoon",7.9038,27.418,34.547,159.28273515625,27.0435,"19:30",2016-09-09
"17633",2016-09-09 19:45:00,"Outer Lagoon",7.89664,27.398,34.552,152.64361540625,26.8618,"19:45",2016-09-09
"17634",2016-09-09 20:00:00,"Outer Lagoon",7.89048,27.354,34.5576,148.1970316875,26.82684,"20:00",2016-09-09
"17635",2016-09-09 20:15:00,"Outer Lagoon",7.88958,27.33,34.5598,146.205394125,27.05668,"20:15",2016-09-09
"17636",2016-09-09 20:30:00,"Outer Lagoon",7.88708,27.284,34.5596,144.77565378125,26.82434,"20:30",2016-09-09
"17637",2016-09-09 20:45:00,"Outer Lagoon",7.8864,27.26,34.559,143.56214059375,26.78202,"20:45",2016-09-09
"17638",2016-09-09 21:00:00,"Outer Lagoon",7.8883,27.206,34.5524,144.4562269375,26.82314,"21:00",2016-09-09
"17639",2016-09-09 21:15:00,"Outer Lagoon",7.88782,27.19,34.5446,143.9283338125,26.6914,"21:15",2016-09-09
"17640",2016-09-09 21:30:00,"Outer Lagoon",7.88934,27.152,34.5326,143.75988596875,26.9787,"21:30",2016-09-09
"17641",2016-09-09 21:45:00,"Outer Lagoon",7.88774,27.12,34.5228,142.36286809375,26.56946,"21:45",2016-09-09
"17642",2016-09-09 22:00:00,"Outer Lagoon",7.88672,27.11,34.5184,140.7441713125,26.57076,"22:00",2016-09-09
"17643",2016-09-09 22:15:00,"Outer Lagoon",7.88322,27.1,34.5164,138.80878521875,26.56578,"22:15",2016-09-09
"17644",2016-09-09 22:30:00,"Outer Lagoon",7.88282,27.05,34.5144,138.5802325625,26.58804,"22:30",2016-09-09
"17645",2016-09-09 22:45:00,"Outer Lagoon",7.88364,27.018,34.5186,137.98603671875,26.93344,"22:45",2016-09-09
"17646",2016-09-09 23:00:00,"Outer Lagoon",7.88252,27,34.5238,137.4177831875,26.49742,"23:00",2016-09-09
"17647",2016-09-09 23:15:00,"Outer Lagoon",7.88252,26.98,34.5318,136.7285630625,26.50564,"23:15",2016-09-09
"17648",2016-09-09 23:30:00,"Outer Lagoon",7.88086,26.984,34.547,137.360147625,26.89736,"23:30",2016-09-09
"17649",2016-09-09 23:45:00,"Outer Lagoon",7.8822,27,34.5526,136.89809175,26.89144,"23:45",2016-09-09
"17650",2016-09-10 00:00:00,"Outer Lagoon",7.88088,27.044,34.5632,137.74674803125,26.50842,"00:00",2016-09-10
"17651",2016-09-10 00:15:00,"Outer Lagoon",7.88236,27.07,34.567,139.08244796875,26.41898,"00:15",2016-09-10
"17652",2016-09-10 00:30:00,"Outer Lagoon",7.88128,27.08,34.5706,138.9073348125,26.87962,"00:30",2016-09-10
"17653",2016-09-10 00:45:00,"Outer Lagoon",7.87808,27.08,34.574,138.04682534375,26.85762,"00:45",2016-09-10
"17654",2016-09-10 01:00:00,"Outer Lagoon",7.87214,27.08,34.5754,134.978216125,26.35574,"01:00",2016-09-10
"17655",2016-09-10 01:15:00,"Outer Lagoon",7.86554,27.07,34.5776,131.946476,26.338,"01:15",2016-09-10
"17656",2016-09-10 01:30:00,"Outer Lagoon",7.85926,27.06,34.5732,131.2120848125,26.8389,"01:30",2016-09-10
"17657",2016-09-10 01:45:00,"Outer Lagoon",7.84582,26.962,34.568,122.18356428125,26.29326,"01:45",2016-09-10
"17658",2016-09-10 02:00:00,"Outer Lagoon",7.8362,27.022,34.5372,125.01722265625,26.2573,"02:00",2016-09-10
"17659",2016-09-10 02:15:00,"Outer Lagoon",7.8645,27.08,34.5234,137.5759805625,26.24392,"02:15",2016-09-10
"17660",2016-09-10 02:30:00,"Outer Lagoon",7.87962,27.08,34.5218,138.74497453125,26.186,"02:30",2016-09-10
"17661",2016-09-10 02:45:00,"Outer Lagoon",7.87376,27.076,34.512,133.64052525,26.336275,"02:45",2016-09-10
"17662",2016-09-10 03:00:00,"Outer Lagoon",7.86838,27.058,34.5144,129.37003515625,26.2975,"03:00",2016-09-10
"17663",2016-09-10 03:15:00,"Outer Lagoon",7.87144,27.07,34.3006,144.4242790625,26.83232,"03:15",2016-09-10
"17664",2016-09-10 03:30:00,"Outer Lagoon",7.91112,27.03,34.2466,152.47358740625,26.82884,"03:30",2016-09-10
"17665",2016-09-10 03:45:00,"Outer Lagoon",7.91468,27.11,34.3144,157.019162,26.81996,"03:45",2016-09-10
"17666",2016-09-10 04:00:00,"Outer Lagoon",7.92344,26.92,33.9744,159.01114028125,26.8125,"04:00",2016-09-10
"17667",2016-09-10 04:15:00,"Outer Lagoon",7.90148,27.042,34.269,144.55954240625,26.21604,"04:15",2016-09-10
"17668",2016-09-10 04:30:00,"Outer Lagoon",7.87534,26.986,34.207,130.86278578125,26.81676,"04:30",2016-09-10
"17669",2016-09-10 04:45:00,"Outer Lagoon",7.85812,26.96,34.206,128.0073234375,26.31882,"04:45",2016-09-10
"17670",2016-09-10 05:00:00,"Outer Lagoon",7.84982,26.86,34.2358,124.2479945625,26.80358,"05:00",2016-09-10
"17671",2016-09-10 05:15:00,"Outer Lagoon",7.82668,26.828,34.3472,112.34211959375,26.35614,"05:15",2016-09-10
"17672",2016-09-10 05:30:00,"Outer Lagoon",7.7989,26.82,34.4214,101.98567375,26.72364,"05:30",2016-09-10
"17673",2016-09-10 05:45:00,"Outer Lagoon",7.78676,26.82,34.474,102.4894270625,26.68886,"05:45",2016-09-10
"17674",2016-09-10 06:00:00,"Outer Lagoon",7.794,26.84,34.4974,107.6904028125,26.78686,"06:00",2016-09-10
"17675",2016-09-10 06:15:00,"Outer Lagoon",7.81666,26.87,34.5166,119.20715784375,26.48602,"06:15",2016-09-10
"17676",2016-09-10 06:30:00,"Outer Lagoon",7.83778,26.874,34.5176,125.61508071875,26.70928,"06:30",2016-09-10
"17677",2016-09-10 06:45:00,"Outer Lagoon",7.85268,26.87,34.523,133.38301246875,26.598,"06:45",2016-09-10
"17678",2016-09-10 07:00:00,"Outer Lagoon",7.87266,26.852,34.524,138.9398388125,26.41436,"07:00",2016-09-10
"17679",2016-09-10 07:15:00,"Outer Lagoon",7.88242,26.84,34.5242,142.47956196875,27.13172,"07:15",2016-09-10
"17680",2016-09-10 07:30:00,"Outer Lagoon",7.88792,26.83,34.5318,145.40111096875,26.69102,"07:30",2016-09-10
"17681",2016-09-10 07:45:00,"Outer Lagoon",7.89262,26.812,34.5388,147.87992275,26.72076,"07:45",2016-09-10
"17682",2016-09-10 08:00:00,"Outer Lagoon",7.89202,26.8,34.5458,149.21031396875,26.47796,"08:00",2016-09-10
"17683",2016-09-10 08:15:00,"Outer Lagoon",7.88866,26.79,34.551,150.710450625,26.76028,"08:15",2016-09-10
"17684",2016-09-10 08:30:00,"Outer Lagoon",7.8863,26.76,34.5544,152.684063625,26.75816,"08:30",2016-09-10
"17685",2016-09-10 08:45:00,"Outer Lagoon",7.88212,26.75,34.5576,154.74527596875,26.73946,"08:45",2016-09-10
"17686",2016-09-10 09:00:00,"Outer Lagoon",7.8789,26.76,34.562,158.33210621875,26.68004,"09:00",2016-09-10
"17687",2016-09-10 09:15:00,"Outer Lagoon",7.88044,26.776,34.5656,163.28066571875,26.71524,"09:15",2016-09-10
"17688",2016-09-10 09:30:00,"Outer Lagoon",7.88428,26.8,34.5708,168.2567103125,26.77778,"09:30",2016-09-10
"17689",2016-09-10 09:45:00,"Outer Lagoon",7.8915,26.84,34.5706,175.1319745625,26.69962,"09:45",2016-09-10
"17690",2016-09-10 10:00:00,"Outer Lagoon",7.9011,26.88,34.5702,182.07851553125,26.9256,"10:00",2016-09-10
"17691",2016-09-10 10:15:00,"Outer Lagoon",7.91098,26.93,34.574,188.26154846875,26.67586,"10:15",2016-09-10
"17692",2016-09-10 10:30:00,"Outer Lagoon",7.92028,26.976,34.574,194.23397153125,26.69442,"10:30",2016-09-10
"17693",2016-09-10 10:45:00,"Outer Lagoon",7.93348,27.03,34.5414,197.56043071875,26.70916,"10:45",2016-09-10
"17694",2016-09-10 11:00:00,"Outer Lagoon",7.94254,27.034,34.5566,205.69329384375,26.7319,"11:00",2016-09-10
"17695",2016-09-10 11:15:00,"Outer Lagoon",7.9465,27.07,34.5534,214.363299,27.12118,"11:15",2016-09-10
"17696",2016-09-10 11:30:00,"Outer Lagoon",7.95256,27.098,34.5504,221.30001884375,27.19532,"11:30",2016-09-10
"17697",2016-09-10 11:45:00,"Outer Lagoon",7.95614,27.136,34.5446,226.06073471875,27.26542,"11:45",2016-09-10
"17698",2016-09-10 12:00:00,"Outer Lagoon",7.9614,27.19,34.5286,231.83855259375,27.19346,"12:00",2016-09-10
"17699",2016-09-10 12:15:00,"Outer Lagoon",7.96834,27.224,34.506,233.37832234375,27.38942,"12:15",2016-09-10
"17700",2016-09-10 12:30:00,"Outer Lagoon",7.97416,27.26,34.4746,232.0684639375,27.47078,"12:30",2016-09-10
"17701",2016-09-10 12:45:00,"Outer Lagoon",7.98026,27.278,34.4664,227.9576589375,27.39718,"12:45",2016-09-10
"17702",2016-09-10 13:00:00,"Outer Lagoon",7.9843,27.324,34.432,229.45580121875,27.50664,"13:00",2016-09-10
"17703",2016-09-10 13:15:00,"Outer Lagoon",7.99132,27.328,34.3874,223.92083153125,27.60062,"13:15",2016-09-10
"17704",2016-09-10 13:30:00,"Outer Lagoon",7.99044,27.342,34.383,219.23849684375,27.57742,"13:30",2016-09-10
"17705",2016-09-10 13:45:00,"Outer Lagoon",7.99642,27.402,34.3808,227.579736625,27.63958,"13:45",2016-09-10
"17706",2016-09-10 14:00:00,"Outer Lagoon",8.00098,27.328,34.3624,222.05523015625,27.66184,"14:00",2016-09-10
"17707",2016-09-10 14:15:00,"Outer Lagoon",8.00136,27.454,34.3568,226.6079395625,27.64054,"14:15",2016-09-10
"17708",2016-09-10 14:30:00,"Outer Lagoon",8.01046,27.432,34.3566,230.84095484375,27.65422,"14:30",2016-09-10
"17709",2016-09-10 14:45:00,"Outer Lagoon",8.00792,27.46,34.3422,223.70894875,27.5535,"14:45",2016-09-10
"17710",2016-09-10 15:00:00,"Outer Lagoon",8.00632,27.432,34.3554,220.67289284375,27.66746,"15:00",2016-09-10
"17711",2016-09-10 15:15:00,"Outer Lagoon",8.002,27.388,34.3596,212.62796503125,27.26032,"15:15",2016-09-10
"17712",2016-09-10 15:30:00,"Outer Lagoon",7.99706,27.348,34.3814,206.3136603125,27.46706,"15:30",2016-09-10
"17713",2016-09-10 15:45:00,"Outer Lagoon",7.99326,27.31,34.3818,202.04862609375,27.05216,"15:45",2016-09-10
"17714",2016-09-10 16:00:00,"Outer Lagoon",7.99056,27.28,34.3896,198.07740953125,27.3576,"16:00",2016-09-10
"17715",2016-09-10 16:15:00,"Outer Lagoon",7.99124,27.31,34.386,199.063485,27.42606,"16:15",2016-09-10
"17716",2016-09-10 16:30:00,"Outer Lagoon",7.9921,27.31,34.3892,200.65339709375,27.54392,"16:30",2016-09-10
"17717",2016-09-10 16:45:00,"Outer Lagoon",7.98886,27.3,34.3932,197.2043385,27.72464,"16:45",2016-09-10
"17718",2016-09-10 17:00:00,"Outer Lagoon",7.98524,27.31,34.3828,193.64480496875,27.66052,"17:00",2016-09-10
"17719",2016-09-10 17:15:00,"Outer Lagoon",7.98376,27.316,34.3936,193.51115,27.69302,"17:15",2016-09-10
"17720",2016-09-10 17:30:00,"Outer Lagoon",7.9809,27.27,34.4028,189.013809625,27.67528,"17:30",2016-09-10
