FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWg.d,BWx,BWx.d,BWg.dSA,BWg.dAFDW,BWx.dSA,BWx.dAFDW,LE,NP,R,GP,GPSA,GPAFDW,NPSA,NPAFDW,RSA,RAFDW,P_RSA,P_RAFDW,F0,FM,Yield,PercentLipids,TotalLipids,PropLipids,Final.prey.SA,Extension,Angle,Simpson
2590,158,Inner Bay,Outer Bay,PCOM,PHY8,6,87.2,34.94473,2.495369116,0.035077972,59.73707151,0.341354694,0.001003813,0.00040227,0.009768417,0.003914618,0.013971429,0.52507227,0.306166936,0.831239206,0.023787255,0.00953256,0.015025793,0.006021471,0.008761462,0.003511089,2.714986853,2.714986853,,,,NA,NA,NA,17.49429265,NA,NA,NA
2591,158,Inner Bay,Inner Bay,PCOM,PHY4,6,101.066666,16.40821,6.159518071,0.017262456,92.22667296,0.533102156,0.001052062,0.000170803,0.032489964,0.005274758,0.004381503,0.228504621,0.109615818,0.338120439,0.020606784,0.003345519,0.013926237,0.00226093,0.006680547,0.001084589,3.084595318,3.084595318,,,,NA,NA,NA,,NA,NA,NA
2595,158,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2599,158,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2601,157,Inner Bay,Outer Bay,PCOM,PHY8,6,271.333334,35.27017,7.692997624,0.056329315,104.2579328,0.595759616,0.001597081,0.000207602,0.016891317,0.002195674,0.007714286,0.624191484,0.348172786,0.97236427,0.027569027,0.003583652,0.017697433,0.00230046,0.009871594,0.001283192,2.792763562,2.792763562,,,,NA,NA,NA,,NA,NA,NA
2603,157,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2619,157,Inner Bay,Inner Bay,PCOM,PHY4,6,346.666666,28.05964,12.35463698,0.059367925,100.3829692,0.580248377,0.002115776,0.000171254,0.02067911,0.001673793,0.008369942,0.76008992,0.372727987,1.132817907,0.04037179,0.003267744,0.02708837,0.002192567,0.01328342,0.001075177,3.039261731,3.039261731,,,,39.1765549,0.0762125,0.391765549,,3.548,24.196,3.377595182
2625,157,Inner Bay,Inner Bay,PCOM,PHY4,6,86.933334,19.03546,4.566915325,0.033749535,104.1429919,0.601982612,0.001772982,0.000388223,0.031624274,0.006924647,0.004780347,0.480454043,0.246854122,0.727308165,0.038208069,0.008366275,0.025239949,0.005526695,0.01296812,0.00283958,2.946307556,2.946307556,,,,NA,NA,NA,44.16319157,NA,NA,NA
2626,157,Inner Bay,Outer Bay,PCOM,PHY8,6,266.838889,36.89398,7.232586156,0.088356066,159.6529184,0.912302391,0.002394864,0.000331121,0.024727676,0.003418926,0.010228571,1.205965354,0.451009221,1.656974575,0.044911787,0.006209644,0.032687321,0.004519451,0.012224466,0.001690193,3.673926159,3.673926159,,,,29.724761,0.040446875,0.29724761,,4.074,46.441,3.806507365
2628,157,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2634,157,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2636,157,Inner Bay,Outer Bay,PCOM,PHY8,6,134.372222,22.43563,5.989233287,0.036510025,70.6973663,0.40398495,0.001627323,0.000271708,0.018006401,0.003006462,0.00168,0.417649109,0.217197932,0.634847041,0.028296377,0.004724541,0.018615439,0.003108151,0.009680938,0.00161639,2.922896342,2.922896342,,,,NA,NA,NA,,NA,NA,NA
2642,157,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2648,157,Inner Bay,Outer Bay,PCOM,PHY8,6,490.666668,41.6332,11.78546612,0.096578905,157.1130751,0.897789001,0.002319757,0.000196832,0.021564256,0.001829733,0.011514286,1.376383476,0.586254203,1.962637679,0.047141168,0.003999941,0.033059757,0.002805129,0.014081411,0.001194812,3.34775882,3.34775882,,,,NA,NA,NA,,NA,NA,NA
2655,157,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2660,157,Inner Bay,Inner Bay,PCOM,PHY4,6,186.166667,27.11722,6.865256357,0.047832386,106.6987448,0.61675575,0.001763912,0.000256933,0.022744063,0.003312923,0.009531792,0.585232998,0.282647085,0.867880083,0.032004759,0.004661845,0.0215816,0.003143597,0.010423159,0.001518248,3.070543193,3.070543193,,,,NA,NA,NA,,NA,NA,NA
2662,157,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2666,157,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2668,157,Inner Bay,Outer Bay,PCOM,PHY8,6,176.177778,65.55643,2.687421783,0.098732288,110.3409228,0.630519559,0.001506066,0.000560413,0.009617967,0.003578882,0.014451429,1.051844559,0.690850057,1.742694616,0.026583123,0.009891682,0.016044872,0.005970359,0.01053825,0.003921323,2.52253669,2.52253669,,,,NA,NA,NA,3.721984251,NA,NA,NA
2669,157,Inner Bay,Inner Bay,PCOM,PHY4,6,241.333334,42.49426,5.679198414,0.074172913,117.6856274,0.680263742,0.001745481,0.000307346,0.016008368,0.002818772,0.005797688,0.726010231,0.445175262,1.171185493,0.027561028,0.004852979,0.017084901,0.00300833,0.010476127,0.001844649,2.630841363,2.630841363,,,,NA,NA,NA,,NA,NA,NA
2671,157,Inner Bay,Outer Bay,PCOM,PHY7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2672,157,Inner Bay,Inner Bay,PCOM,PHY4,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2676,157,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2677,157,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2686,96,Inner Bay,Inner Bay,PCOM,PHY4,6,97.111111,10.93336,8.882092147,0.006830578,28.82200594,0.16660119,0.000624746,7.03E-05,0.015237877,0.001715573,0.001560694,0.167129764,0.093988511,0.261118275,0.023882711,0.002688861,0.015286222,0.001721016,0.008596489,0.000967845,2.77819355,2.77819355,,,,NA,NA,NA,,NA,NA,NA
2687,96,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2702,96,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2706,96,Inner Bay,Inner Bay,PCOM,PHY4,6,104.5,27.72742,3.768832441,0.021970109,28.27315611,0.163428648,0.00079236,0.00021024,0.005894117,0.001563911,NA,0.408050762,0.243395022,0.651445784,0.023494641,0.006233931,0.014716507,0.003904792,0.008778134,0.002329139,2.676495923,2.676495923,,,,NA,NA,NA,11.80540178,NA,NA,NA
2709,96,Inner Bay,Outer Bay,PCOM,PHY8,6,252.5,34.64641,7.28791237,0.045947219,132.1766359,0.755295062,0.001326175,0.000181969,0.021800096,0.002991268,0.013485714,0.88237854,0.411725185,1.294103725,0.037351741,0.005125163,0.025468109,0.003494568,0.011883632,0.001630595,3.143125007,3.143125007,,,,NA,NA,NA,,NA,NA,NA
2717,96,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2718,96,Inner Bay,Inner Bay,PCOM,PHY4,6,102.055556,12.95719,7.87636486,0.007501533,22.11851879,0.12785271,0.000578948,7.35E-05,0.009867318,0.001252776,0.002190751,0.162315521,0.117022473,0.279337994,0.021558532,0.002737117,0.012527062,0.001590462,0.00903147,0.001146655,2.387045726,2.387045726,,,,NA,NA,NA,,NA,NA,NA
2719,96,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2721,96,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2727,96,Inner Bay,Outer Bay,PCOM,PHY8,6,79.555555,31.52083,2.523904193,0.041164811,82.42675326,0.471010019,0.001305956,0.000517435,0.014942818,0.005920517,0.012594286,0.576082812,0.287834692,0.863917504,0.027407829,0.010859298,0.018276258,0.007241264,0.009131571,0.003618034,3.001436338,3.001436338,,,,NA,NA,NA,10.04626676,NA,NA,NA
2733,96,Inner Bay,Inner Bay,PCOM,PHY4,6,157.888889,24.01876,6.573565371,0.02151401,46.70949094,0.269997058,0.000895717,0.00013626,0.011241091,0.001710045,0.002312139,0.279927982,0.197919283,0.477847265,0.019894752,0.003026478,0.011654556,0.001772943,0.008240196,0.001253535,2.414354265,2.414354265,,,,NA,NA,NA,,0,NA,NA
2734,96,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2735,96,Inner Bay,Inner Bay,PCOM,PHY4,6,202.638889,64.12924,3.159851715,0.060038076,104.1709466,0.6021442,0.000936204,0.000296281,0.009389542,0.002971514,0.007075145,0.728611716,0.325511552,1.054123268,0.016437483,0.005201979,0.011361615,0.003595616,0.005075868,0.001606363,3.238359012,3.238359012,,,,NA,NA,NA,,NA,NA,NA
2741,96,Inner Bay,Outer Bay,PCOM,PHY8,6,190.000001,31.49032,6.033600198,0.0292918,107.6882097,0.615361198,0.000930184,0.000154167,0.019541281,0.003238743,0.008371429,0.437391011,0.222341253,0.659732264,0.020950319,0.003472275,0.013889697,0.002302058,0.007060622,0.001170217,2.967205838,2.967205838,,,,47.68955112,0.0688125,0.476895511,,2.146,46.444,2.302349485
2748,96,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2755,96,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2757,96,Inner Bay,Outer Bay,PCOM,PHY8,6,244.000001,42.03322,5.804932408,0.051208955,63.35696932,0.362039825,0.001218297,0.000209873,0.008613183,0.00148377,0.0092,1.387073378,0.479833353,1.866906731,0.04441503,0.007651257,0.032999456,0.005684727,0.011415574,0.00196653,3.890739815,3.890739815,,,,NA,NA,NA,,NA,NA,NA
2758,96,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2762,50,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2765,50,Outer Bay,Outer Bay,PCOM,PHY8,6,428.055555,50.89129,8.411175174,0.081358331,120.7157573,0.689804328,0.001598669,0.000190065,0.013554467,0.001611483,0.006382857,0.870717847,0.516297949,1.387015796,0.027254483,0.003240271,0.017109369,0.002034123,0.010145114,0.001206147,2.686463889,2.686463889,,,,NA,NA,NA,,NA,NA,NA
2766,50,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2770,50,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2777,50,Outer Bay,Inner Bay,PCOM,PHY4,6,265.277778,42.28747,6.273200501,0.047236194,68.44516642,0.3956368,0.001117026,0.000178063,0.009355887,0.001491406,0.008618497,0.586060896,0.382689954,0.96875085,0.022908697,0.003651836,0.013858973,0.002209235,0.009049725,0.001442601,2.531424825,2.531424825,,,,NA,NA,NA,,NA,NA,NA
2778,50,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2779,50,Outer Bay,Outer Bay,PCOM,PHY8,6,629.827779,62.12236,10.13850374,0.09701793,109.6274666,0.626442666,0.001561723,0.000154039,0.010084013,0.000994625,0.009788571,1.799002666,0.770283515,2.569286181,0.041358477,0.004079347,0.02895902,0.002856341,0.012399457,0.001223007,3.335507162,3.335507162,,,,NA,NA,NA,,NA,NA,NA
2780,50,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2783,50,Outer Bay,Inner Bay,PCOM,PHY4,6,155.333334,34.02943,4.56467634,0.038768336,46.25529155,0.267371627,0.001139259,0.000249582,0.00785707,0.001721277,0.006716763,0.514004027,0.325980185,0.839984212,0.024684052,0.005407624,0.015104691,0.003309039,0.009579361,0.002098585,2.57679531,2.57679531,,,,NA,NA,NA,,NA,NA,NA
2785,50,Outer Bay,Outer Bay,PCOM,PHY8,6,178.122222,20.12026,8.85287874,0.0264301,133.755415,0.764316657,0.001313606,0.000148382,0.037987415,0.004290967,0.010451429,0.525660252,0.232768351,0.758428603,0.037694771,0.004257911,0.026125917,0.002951121,0.011568854,0.00130679,3.258297787,3.258297787,,,,NA,NA,NA,,NA,NA,NA
2798,50,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2805,50,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2815,50,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2819,50,Outer Bay,Inner Bay,PCOM,PHY4,6,451.433334,59.41036,7.598562507,0.067027695,47.15470139,0.272570528,0.001128216,0.000148478,0.004587929,0.000603789,0.00416763,0.966330342,0.451042182,1.417372524,0.023857329,0.003139716,0.016265351,0.002140583,0.007591979,0.000999134,3.142438957,3.142438957,,,,NA,NA,NA,,NA,NA,NA
2820,50,Outer Bay,Inner Bay,PCOM,PHY4,6,171.322223,36.7516,4.661626242,0.05118253,38.68664904,0.223622249,0.001392661,0.00029875,0.006084694,0.001305273,0.006473988,0.97953942,0.508042023,1.487581443,0.040476644,0.008682945,0.026652973,0.005717527,0.013823671,0.002965418,2.92806771,2.92806771,,,,NA,NA,NA,,NA,NA,NA
2821,50,Outer Bay,Inner Bay,PCOM,PHY4,6,142.222222,29.74447,4.781467681,0.01567833,23.59404607,0.136381769,0.000527101,0.000110238,0.004585113,0.000958934,0.002294798,0.398780935,0.223014189,0.621795124,0.020904562,0.004371997,0.013406893,0.002803928,0.007497669,0.001568069,2.788141538,2.788141538,,,,31.45817777,0.0241875,0.314581778,,1.47,2.249,2.793867429
2825,50,Outer Bay,Outer Bay,PCOM,PHY8,6,428.000001,45.38932,9.429531022,0.073503769,119.7752901,0.684430229,0.001619407,0.000171738,0.015079103,0.001599136,0.008702857,1.60849971,0.647550342,2.256050052,0.049704425,0.005271145,0.035437846,0.003758177,0.014266579,0.001512968,3.483976311,3.483976311,,,,NA,NA,NA,,NA,NA,NA
2829,50,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2834,50,Outer Bay,Outer Bay,PCOM,PHY8,6,612,52.13542,11.73866059,0.100550599,112.8526437,0.64487225,0.001928643,0.000164298,0.012369177,0.001053713,0.011977143,1.438256316,0.767046326,2.205302642,0.042299509,0.003603436,0.027586933,0.002350092,0.014712576,0.001253344,2.875057956,2.875057956,,,,25.73801382,0.0736875,0.257380138,10.29370564,3.644,15.611,3.30148785
2838,50,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2843,55,Outer Bay,Inner Bay,MCAP,PHY1,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2844,55,Outer Bay,Inner Bay,MCAP,PHY1,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2850,55,Outer Bay,Inner Bay,MCAP,PHY1,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2852,55,Outer Bay,Outer Bay,MCAP,PHY6,6,337.333334,72.94324,4.62460036,0.055252843,151.4993837,0.87571898,0.000757477,0.000163793,0.012005485,0.002596005,0.011138728,1.076015672,0.436733957,1.512749629,0.020738723,0.004484436,0.01475141,0.00318977,0.005987312,0.001294666,3.463778359,3.463778359,,,,45.02091001,0.11925,0.4502091,3.290229499,2.942,57.433,2.401532699
2855,55,Outer Bay,Inner Bay,MCAP,PHY2,6,275,43.29769,6.351378099,0.022637557,107.2824631,0.627382825,0.000522835,8.23E-05,0.014489984,0.002281392,0.014315789,0.506066493,0.206944475,0.713010968,0.016467645,0.002592767,0.011688071,0.001840242,0.004779573,0.000752525,3.445421619,3.445421619,,,,NA,NA,NA,,NA,NA,NA
2863,55,Outer Bay,Outer Bay,MCAP,PHY5,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2865,55,Outer Bay,Outer Bay,MCAP,PHY5,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2868,55,Outer Bay,Outer Bay,MCAP,PHY5,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2871,55,Outer Bay,Inner Bay,MCAP,PHY1,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2878,55,Outer Bay,Inner Bay,MCAP,PHY1,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2880,55,Outer Bay,Outer Bay,MCAP,PHY6,6,263.861112,55.94239,4.716657833,0.043497784,101.3811182,0.586018024,0.000777546,0.000164851,0.010475384,0.002220934,0.010820809,1.327698149,0.442507672,1.770205821,0.031643371,0.006708855,0.023733311,0.005031807,0.00791006,0.001677048,4.000395774,4.000395774,,,,NA,NA,NA,,NA,NA,NA
2881,55,Outer Bay,Outer Bay,MCAP,PHY5,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2882,55,Outer Bay,Outer Bay,MCAP,PHY5,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2887,55,Outer Bay,Outer Bay,MCAP,PHY6,6,413.327777,100.31071,4.120475042,0.070202561,174.9241737,1.011122391,0.000699851,0.000169847,0.010079905,0.002446297,0.014017341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2888,55,Outer Bay,Outer Bay,MCAP,PHY6,6,246.666666,80.96059,3.046749857,0.033002438,159.0229752,0.919207949,0.000407636,0.000133794,0.01135377,0.003726519,0.013156069,0.720080242,0.307350618,1.02743086,0.012690506,0.00416526,0.008894207,0.002919244,0.003796299,0.001246016,3.342862515,3.342862515,,,,NA,NA,NA,,NA,NA,NA
2890,55,Outer Bay,Inner Bay,MCAP,PHY2,6,212,58.89169,3.59982877,0.029754005,63.1171295,0.369106021,0.000505233,0.000140349,0.00626754,0.001741066,0.015374269,0.463431503,0.286378192,0.749809695,0.012732012,0.003536838,0.007869217,0.002185998,0.004862795,0.001350841,2.618249978,2.618249978,,,,41.23995732,0.052425,0.412399573,10.52780112,5.823,8.009,3.385929958
2892,55,Outer Bay,Inner Bay,MCAP,PHY2,6,323.333334,38.13811,8.477959028,0.025514639,107.5334811,0.628850767,0.000669006,7.89E-05,0.016488776,0.001944899,0.009064327,0.298119047,0.096822811,0.394941858,0.01035557,0.00122147,0.007816828,0.000922018,0.002538742,0.000299452,4.079016648,4.079016648,,,,NA,NA,NA,,NA,NA,NA
2902,55,Outer Bay,Inner Bay,MCAP,PHY2,6,305.555555,32.65309,9.357630625,0.027475107,65.80648624,0.384833253,0.000841424,8.99E-05,0.011785508,0.001259454,0.016216374,0.477515019,0.193545777,0.671060796,0.020551219,0.002196199,0.014623885,0.001562776,0.005927334,0.000633423,3.467194203,3.467194203,,,,NA,NA,NA,,NA,NA,NA
2903,55,Outer Bay,Inner Bay,MCAP,PHY2,6,275,51.13198,5.378238824,0.030617539,118.6718697,0.693987542,0.000598794,0.000111337,0.013572475,0.002523591,0.015900585,0.479538363,0.218435454,0.697973817,0.013650436,0.002538087,0.009378443,0.001743776,0.004271993,0.000794311,3.195332096,3.195332096,,,,NA,NA,NA,,NA,NA,NA
2915,55,Outer Bay,Outer Bay,MCAP,PHY6,6,235.95,35.67358,6.614138531,0.025988893,131.4288658,0.759704427,0.000728519,0.000110146,0.021295996,0.003219769,0.008508671,0.50313121,0.286754894,0.789886104,0.022142048,0.003347684,0.014103749,0.002132364,0.008038299,0.001215321,2.754568869,2.754568869,,,,47.18778105,0.08360625,0.471877811,11.08196411,NA,NA,NA
2922,56,Outer Bay,Outer Bay,PCOM,PHY8,6,166.527778,55.00336,3.027592823,0.071374979,72.93931309,0.416796075,0.001297648,0.000428607,0.007577648,0.002502862,0.006908571,0.898838187,0.376803386,1.275641573,0.023192066,0.007660233,0.016341514,0.005397527,0.006850552,0.002262706,3.385430228,3.385430228,,,,NA,NA,NA,16.43535959,NA,NA,NA
2923,56,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2929,56,Outer Bay,Inner Bay,PCOM,PHY4,6,84.444444,11.35711,7.43538136,0.006984716,23.40498027,0.135288903,0.000615008,8.27E-05,0.011912265,0.001602105,0.001572254,0.25737263,0.137963078,0.395335708,0.034809534,0.004681607,0.022661807,0.003047834,0.012147728,0.001633773,2.865518179,2.865518179,,,,NA,NA,NA,47.84080927,NA,NA,NA
2933,56,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2935,56,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2940,56,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2943,56,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2951,56,Outer Bay,Outer Bay,PCOM,PHY8,6,401.666675,66.92938,6.001350603,0.133073794,187.1038405,1.069164802,0.001988272,0.000331304,0.015974521,0.002661821,NA,1.394355129,0.619116328,2.013471457,0.030083522,0.005012792,0.020833229,0.003471423,0.009250292,0.001541368,3.252169852,3.252169852,,,,NA,NA,NA,,NA,NA,NA
2965,56,Outer Bay,Outer Bay,PCOM,PHY8,6,532.222223,76.21459,6.983206536,0.101841644,110.2065727,0.629751844,0.001336249,0.000191352,0.008262878,0.00118325,0.010634286,1.50041908,0.662275783,2.162694863,0.028376389,0.004063519,0.01968677,0.002819159,0.008689619,0.00124436,3.265550272,3.265550272,,,,NA,NA,NA,,NA,NA,NA
2969,56,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2971,56,Outer Bay,Inner Bay,PCOM,PHY4,6,312.705555,50.86417,6.147855258,0.057698616,68.64628545,0.396799338,0.001134367,0.000184514,0.007801156,0.001268923,0.011595376,0.968466704,0.39372922,1.362195924,0.026781051,0.004356162,0.019040254,0.003097056,0.007740797,0.001259105,3.45972779,3.45972779,,,,NA,NA,NA,,NA,NA,NA
2977,56,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2980,56,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2984,56,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2987,56,Outer Bay,Inner Bay,PCOM,PHY4,6,250.95,30.06652,8.346493043,0.023919575,19.87856785,0.114905017,0.000795555,9.53E-05,0.003821693,0.00045788,0.006988439,0.415134228,0.233237667,0.648371895,0.021564581,0.00258367,0.013807192,0.001654251,0.007757388,0.000929419,2.779876438,2.779876438,,,,NA,NA,NA,,NA,NA,NA
2995,56,Outer Bay,Inner Bay,PCOM,PHY4,6,109.333333,13.58773,8.046475239,0.003306859,3.479830508,0.020114627,0.000243371,3.02E-05,0.001480352,0.000183975,0.000901734,0.390639897,0.222305887,0.612945784,0.045110242,0.005606211,0.02874946,0.003572926,0.016360782,0.002033286,2.757217959,2.757217959,,,,42.45725194,0.021225,0.424572519,,0,NA,NA
2998,56,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
3000,56,Outer Bay,Inner Bay,PCOM,PHY4,6,153.816666,29.158,5.275281775,0.023061344,35.32278464,0.204177946,0.00079091,0.000149927,0.007002467,0.001327411,0.004312139,0.552509926,0.275000497,0.827510423,0.028380219,0.005379849,0.018948828,0.003592003,0.009431391,0.001787846,3.009123373,3.009123373,,,,NA,NA,NA,,NA,NA,NA
